product_name,price_sale,price_original,discount_rate,category,brand,product_url,type,rating_count,crawled_at,Kích thước màn hình,Công nghệ màn hình,Camera sau,Camera trước,Chipset,Công nghệ NFC,Dung lượng RAM,Bộ nhớ trong,Pin,Thẻ SIM,Hệ điều hành,Độ phân giải màn hình,Tính năng màn hình,Loại CPU,Tương thích,Tần số quét,Kiểu màn hình,Quay video,Tính năng camera,Quay video trước,GPU,Hồng ngoại,Jack tai nghe 35,Hỗ trợ mạng,GPS,Khe cắm thẻ nhớ,Công nghệ sạc,Cổng sạc,Kích thước,Trọng lượng,Chất liệu mặt lưng,Chất liệu khung viền,Hệ thống làm mát,Tiện ích khác,Công nghệ âm thanh,Cảm biến vân tay,Các loại cảm biến,Tính năng đặc biệt,Wi-Fi,Bluetooth,Thời điểm ra mắt,"Chỉ số kháng nước, bụi",Công nghệ - Tiện ích,Cảm biến,Hãng sản xuất,Chất liệu,Tiện ích,,Loại card đồ họa,Loại RAM,Số khe ram,Ổ cứng,Cổng giao tiếp,Chip AI,Chất liệu tấm nền,Khe đọc thẻ nhớ,Chất liệu vỏ trên,Chất liệu vỏ dưới,Loại đèn bàn phím,Bảo mật,Webcam,Chất liệu vỏ màn hình,Nguồn,Tính năng khác,Socket,Loại màn hình,Lenovo Tab,Micro,Thời lượng sử dụng Pin,Phương thức điều khiển,Cổng kết nối,Công suất,Thời lượng pin,Tính năng,Số thiết bị kết nối cùng lúc,Thời gian sạc,Thao tác điều khiển,Chống nước,Kết nối,Ứng dụng kết nối,Phạm vi kết nối cho phép,Dung lượng pin,Loa,Phạm vi kết nối,Tính năng sạc,Định dạng âm thanh
Xiaomi Redmi Note 10 Pro 8GB,6090000,6090000,0%,Smartphone,Xiaomi,https://cellphones.com.vn/xiaomi-redmi-note-10-pro.html,Moi,53,2025-12-27 01:34:34,6.66 inches,AMOLED,"Camera góc rộng: 108 MP, f/1.9, 26mm , 1/1.52"", 0.7µm, dual pixel PDAF
Camera góc siêu rộng: 8 MP, f/2.2, 118˚, 1/4.0"", 1.12µm
Camera macro: 5 MP, f/2.4, AF
Cảm biến chiều sâu: 2 MP, f/2.4","16 MP, f/2.5, 1/3.06"", 1.0µm",Snapdragon 732G (8 nm),Không,8 GB,128 GB,Li-Po 5020 mAh,2 SIM (Nano-SIM),"Android 11, MIUI 12",1080 x 2400 pixels (FullHD+),"Hỗ trợ hiển thị 10 tỷ màu, tần số quét 120Hz, HDR10, độ sáng tối đa 1200 nits, mặt kính Corning Gorilla Glass 5",8 nhân ( 2x2.3 GHz Kryo 470 Gold & 6x1.8 GHz Kryo 470 Silver ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iPhone 13 256GB | Chính hãng VN/A,14990000,14990000,0%,Smartphone,Apple,https://cellphones.com.vn/iphone-13-256gb.html,Moi,6,2025-12-27 01:34:39,6.1 inches,Super Retina XDR OLED,"Camera góc rộng: 12MP, f/1.6
Camera góc siêu rộng: 12MP, ƒ/2.4","12MP, f/2.2",Apple A15,Có,4 GB,256 GB,3240 mAh,2 SIM (nano‑SIM và eSIM),iOS 15,2532 x 1170 pixels,"Màn hình super Retina XDR, OLED, 460 ppi, 1200 nits, Tần số quét 60 Hz, HDR display, công nghệ True Tone Wide color (P3), Haptic Touch, Lớp phủ oleophobic chống bám vân tay",3.22 GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Điện thoại Nubia Z70 Ultra 5G 16GB 512GB bản đặc biệt,22990000,22990000,0%,Smartphone,Khac,https://cellphones.com.vn/dien-thoai-zte-z70-ultra.html,Moi,0,2025-12-27 01:34:48,6.85 inches,AMOLED,50MP+64MP+50MP,16MP,Snapdragon 8 Elite (3 nm),Có,16 GB,512 GB,6150 mAh,2 Nano-SIM,Android 15,,"Độ phân giải màn hình: 2688 x 1216 pixels
Tần số 144Hz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iPhone 16 512GB | Chính hãng VN/A,27990000,27990000,0%,Smartphone,Apple,https://cellphones.com.vn/iphone-16-512gb.html,Moi,2,2025-12-27 01:34:58,6.1 inches,Super Retina XDR OLED,"Camera chính: 48MP, f/1.6, 26mm, Focus Pixels 100%, hỗ trợ ảnh có độ phân giải siêu cao
Camera góc siêu rộng: 12MP, ƒ/2.2, 13 mm, Focus Pixels 100%, Độ phóng đại quang học 2x, độ thu nhỏ quang học 2x; phạm vi thu phóng quang học 4x Độ thu phóng kỹ thu","12MP, ƒ/1.9, Tự động lấy nét theo pha Focus Pixels",Apple A18,Có,,512 GB,,Sim kép (nano-Sim và e-Sim) - Hỗ trợ 2 e-Sim,iOS 18,2556 x 1179 pixels,"Dynamic Island
Màn hình HDR
True Tone
Dải màu rộng (P3)
Haptic Touch
Tỷ lệ tương phản 2.000.000:1
Độ sáng tối đa 1000 nit
460 ppi
Lớp phủ kháng dầu chống in dấu vân tay
Hỗ trợ hiển thị đồng thời nhiều ngôn ngữ và ký tự",CPU 6 lõi mới với 2 lõi hiệu năng và 4 lõi tiết kiệm điện,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Itel 8010 4G,390000,390000,0%,Smartphone,Khac,https://cellphones.com.vn/dien-thoai-itel-8010-4g.html,Moi,7,2025-12-27 01:35:01,2.0 inches,,,,,Không,,128 MB,1000 mAh,2 Nano-SIM,,120 x 160 pixels,QQVGA (120 x 160 Pixels),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiaomi 12T 8GB 128GB,5490000,5490000,0%,Smartphone,Xiaomi,https://cellphones.com.vn/xiaomi-mi-12t.html,Moi,160,2025-12-27 01:35:06,6.67 inches,AMOLED,108MP + 8MP + 2MP,20MP,MediaTek Dimensity 8100 Ultra 8 nhân,Có,8 GB,128 GB,5000mAh,2 SIM (Nano-SIM),"Android 12, MIUI 13",1220 x 2712 pixels,"1 tỉ màu, Tần số quét 120 Hz, Dolby Vision, HDR10+, 500 nits, Kính cường lực Corning Gorilla Glass 5",Tốc độ CPU 2.8 GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iPhone 13 Pro Max 256GB | Chính hãng VN/A,23990000,23990000,0%,Smartphone,Apple,https://cellphones.com.vn/iphone-13-pro-max-256gb.html,Moi,33,2025-12-27 01:35:15,6.7 inches,Super Retina XDR OLED,"Camera góc rộng: 12MP, ƒ/1.5
Camera góc siêu rộng: 12MP, ƒ/1.8
Camera tele : 12MP, /2.8","12MP, ƒ/2.2",Apple A15 Bionic 6 nhân,Có,6 GB,256 GB,4352mAh,2 SIM (nano‑SIM và eSIM),iOS15,2778 x 1284 pixel,"Tần số quét 120 Hz, 1200 nits, Super Retina XDR với ProMotion 6.1‑inch, OLED, 458 pp, HDR display, True Tone, Wide color (P3), Haptic Touch",3.22 GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiaomi Redmi Note 12 8GB 128GB,4290000,4290000,0%,Smartphone,Xiaomi,https://cellphones.com.vn/xiaomi-redmi-note-12-8gb-128gb.html,Moi,57,2025-12-27 01:35:21,6.67 inches,AMOLED,"Camera chính: 50MP, f/1.8
Camera góc rộng: 8MP, f/2.2, 120°
Camera Macro: 2MP, f/2.4","13MP, f/2.45",Qualcomm Snapdragon 685,Không,8 GB,128 GB,5000mAh,2 SIM (Nano-SIM),Android 12,1080 x 2400 pixels (FullHD+),"Tần số quét 120Hz, độ sáng 1200nits
Corning® Gorilla® Glass 3",2X Cortex-A78 @ 2.0GHz ; 6X Cortex-A55 @ 1.8GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiaomi 12 Pro (5G),14090000,14090000,0%,Smartphone,Xiaomi,https://cellphones.com.vn/xiaomi-mi-12-pro.html,Moi,3,2025-12-27 01:35:56,6.73 inches,AMOLED,"Camera góc rộng: 50 MP, f/1.9, Dual Pixel PDAF, OIS
Camera tele: 50 MP, f/1.9, PDAF, 2x optical zoom
Camera góc siêu rộng: 50 MP, f/2.2, 115˚",32 MP,Qualcomm SM8450 Snapdragon 8 Gen1,Có,12 GB,256 GB,4600 mAh,2 SIM (Nano-SIM),"MIUI 13, Android 12",1440 x 3200 pixels (QHD+),"Tần số quét 120Hz, Tỷ lệ tương phản 8.000.000: 1, HDR10 +, Dolby Vision, Độ sáng tối đa: 1500nit, Corning Gorilla Glass Victus",1x3.00 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung Galaxy S25 512GB,20690000,20690000,0%,Smartphone,Samsung,https://cellphones.com.vn/dien-thoai-samsung-galaxy-s25-512gb.html,Moi,0,2025-12-27 01:36:05,6.2 inches,Dynamic AMOLED 2X,"Camera siêu rộng 12MP
Camera góc rộng 50MP
Camera Tele 10MP",12MP,Snapdragon 8 Elite dành cho Galaxy (3nm),Có,12 GB,512 GB,4000 mAh,2 Nano-SIM + eSIM,,2340 x 1080-pixel,"120Hz
2600 nits
Corning® Gorilla® Armor 2","Tốc độ CPU 4.47GHz, 3.5GHz
8 nhân",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPPO A3 8GB 256GB,5480000,5480000,0%,Smartphone,OPPO,https://cellphones.com.vn/dien-thoai-oppo-a3-8gb-256gb.html,Moi,2,2025-12-27 01:36:12,6.67 inches,LCD,"50MP, Khẩu độ F/1.8","5 MP, Khẩu độ F/2.2","Snapdragon 6s 4G Gen1, tối đa 2.1GHz",Không,8 GB,256 GB,5100mAh,2 SIM (Nano-SIM),"ColorOS 14, nền tảng Android 14",720 x 1604 (HD+),"16 triệu màu, 90Hz, Kính cường lực Panda, độ sáng 1000 nit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung Galaxy S20 FE 256GB,7200000,7200000,0%,Smartphone,Samsung,https://cellphones.com.vn/samsung-galaxy-s20-fe.html,Moi,64,2025-12-27 01:36:49,6.5 inches,Super AMOLED,"Camera chính: 12 MP, f/1.8
Camera tele: 8 MP, f/2.0, zoom quang 3x
Camera góc siêu rộng: 12 MP, f/2.2","32 MP, f/2.0, AF",Snapdragon 865,Có,8 GB,256 GB,"Li-Po 4500 mAh, sạc nhanh 25W, sạc không dây cho các thiết bị ngoại vi 5.4W",2 SIM (Nano-SIM),"Android 10, One UI 2.5",1080 x 2400 pixels (FullHD+),"Tần số quét 120 Hz, mặt kính cảm ứng cong 2.5D",8 nhân (1x2.84 GHz Kryo 585 & 3x2.42 GHz Kryo 585 & 4x1.8 GHz Kryo 585),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cảm biến vân tay siêu âm, cảm biến tiệm cận, gia tốc kế, la bàn, con quay hồi chuyển",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung Galaxy S22 Plus (8GB - 256GB),16990000,16990000,0%,Smartphone,Samsung,https://cellphones.com.vn/samsung-galaxy-s22-plus-256gb.html,Moi,1,2025-12-27 01:36:54,6.6 inches,Dynamic AMOLED 2X,"Camera góc rộng: 50 MP, f/1.8
Camera góc siêu rộng: 12 MP, f/2.2
Camera Tele: 10MP, f/2.4","10 MP, f/2.2",Snapdragon 8 Gen 1 8 nhân,Có,8 GB,256 GB,4500 mAh,2 Nano SIM hoặc 1 Nano + 1 eSIM,Android 12,1080 x 2340 pixels (FullHD+),"Kính cường lực Corning Gorilla Glass Victus+
Độ sáng tối đa 1750 nits
Tần số quét 120 Hz","1 nhân 3 GHz, 3 nhân 2.5 GHz & 4 nhân 1.79 GHz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiaomi Redmi Note 12 Pro 4G 8GB 256GB,5690000,5690000,0%,Smartphone,Xiaomi,https://cellphones.com.vn/xiaomi-redmi-note-12-pro-4g.html,Moi,17,2025-12-27 01:37:47,6.67 inches,AMOLED,"Camera chính: 108MP, f/1.9, 1/1.52""
Camera góc siêu rộng: 8MP, f/2.2, FOV 120°
Camera cận cảnh: 2MP, f/2.4
Camera chiều sâu: 2MP, f/2.4","16MP, f/2.45",Qualcomm SM7150 Snapdragon 732G (8 nm),Có,8 GB,256 GB,5000mAh,2 SIM (Nano-SIM),MIUI 13 dựa trên Android 11,1080 x 2400 pixels (FullHD+),"Tần số quét 120Hz, Độ sáng tối đa 1100 nits
Corning® Gorilla® Glass 5",2 nhân 2.2 GHz & 6 nhân 1.8 GHz,,120Hz,Đục lỗ (Nốt ruồi),"FullHD 1080p@60fps
FullHD 1080p@30fps
4K 2160p@30fps
HD 720p@30fps","Quay video Full HD
Quay video HD
HDR
Siêu cận (Macro)
Góc siêu rộng (Ultrawide)
Góc rộng (Wide)
Toàn cảnh (Panorama)
Xóa phông",1080p@30fps,Adreno 618,Có,Có,4G,"GLONASS
GPS
GALILEO
BEIDOU","MicroSD, hỗ trợ tối đa 1 TB",Sạc nhanh 67W,USB Type-C,164.2 x 76.1 x 8.1 mm,201.8 g,,,Công nghệ tản nhiệt LiqiuidCool,,"Loa kép, Dolby Atmos",Cảm biến vân tay cạnh bên,"Cảm biến gia tốc, Cảm biến tiệm cận, Cảm biến ánh sáng, La bàn, Con quay hồi chuyển, Cảm biến áp kế","Bảo mật vân tay, Nhận diện khuôn mặt, Kháng nước, kháng bụi","Dual-band (2.4 GHz/5 GHz)
Wi-Fi hotspot
Wi-Fi Direct
Wi-Fi 802.11 a/b/g/n/ac",v5.1,2023,IP53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung Galaxy S25 256GB,7490000,9990000,-25%,Smartphone,Samsung,https://cellphones.com.vn/dien-thoai-samsung-galaxy-s25.html,Moi,5,2025-12-27 01:38:31,6.2 inches,Dynamic AMOLED 2X,"Camera siêu rộng 12MP
Camera góc rộng 50MP
Camera Tele 10MP",12MP,Snapdragon 8 Elite dành cho Galaxy (3nm),Có,12 GB,256 GB,4000 mAh,2 Nano SIM hoặc 2 eSIM hoặc 1 Nano SIM + 1 eSIM,,2340 x 1080-pixel,"120Hz
2600 nits
Corning® Gorilla® Armor 2","Tốc độ CPU 4.47GHz, 3.5GHz
8 nhân",,120Hz,,,"Quay Log Video
Chụp hình Super HDR
Chế độ quay phim 10-bit HDR
Chân dung
Tự động lấy nét
Quay Video đêm",,,,,5G,"GPS, Glonass, Beidou, Galileo, QZSS",,Sạc nhanh 25W,USB Type-C,Dài 146.9mm - Ngang 70.5mm - Dày 7.2mm,162g,,,,"Biên tập Video thông minh (Auto trim)
Khoanh tròn để tìm kiếm (Circle to Search)
Trợ lý cuộc gọi (Call Assist)
Trợ lý chỉnh ảnh (Photo Assist)",Lọc âm thanh (Audio Eraser),Cảm biến vân tay trong màn hình,,"Hỗ trợ 5G, Nhận diện khuôn mặt, Kháng nước, kháng bụi, Điện thoại AI","802.11a/b/g/n/ac/ax/be 2.4GHz+5GHz+6GHz, EHT320, MIMO, 4096-QAM",Bluetooth v5.4,02-2025,IP68,Thực hiện tác vụ liên ứng dụng bằng lời nói (Seamless Actions across Apps),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiaomi Redmi Note 11S,4990000,4990000,0%,Smartphone,Xiaomi,https://cellphones.com.vn/xiaomi-redmi-note-11s.html,Moi,16,2025-12-27 01:38:51,6.43 inches,AMOLED,"Camera góc rộng: 108MP, f/1.9
Camera góc siêu rộng: 8MP f/2.2, FOV 118°
Camera macro: 2MP, f/2.4","16MP, f/2.4",MediaTek Helio G96CPU,Có,8 GB,128 GB,5000mAh (typ),2 SIM (Nano-SIM),"MIUI 13, Android 11",1080 x 2400 pixels (FullHD+),"Tần số quét 90 Hz, 4,500,000:1, DCI-P3, 409 ppi, chế độ đọc sách giảm mỏi mắt, Màn hình Sunlight (Đảm bảo màn hình hiển thị rõ ràng dưới ánh sáng mặt trời)","Octa-core CPU, up to 2.05GHz",,90Hz,Đục lỗ (Nốt ruồi),"1080p 1920x1080 | 30fps
720p 1280x720 | 30fps","Ban đêm (Night Mode)
AI Camera
Google Lens
Siêu cận (Macro)
Xóa phông","1080p 1920x1080 | 30fps
720p 1280x720 | 30fps",ARM Mali-G57 MC2,Có,Có,4G,GPS L1 | Glonass G1 | BDS B1 | Galileo E1,MicroSD,Sạc nhanh 33W,USB Type-C,159.87 x 73.87 x 8.09mm,179g,Nhựa,Nhựa,Công nghệ tản nhiệt LiquidCool,"Âm thanh Hi-Res Audio
Ứng dụng kép (Nhân bản ứng dụng)
Tối ưu game (Game Turbo)
Đa cửa sổ (chia đôi màn hình)
Mở rộng bộ nhớ RAM
Màn hình luôn hiển thị AOD
Chạm 2 lần sáng màn hình",Loa kép,Cảm biến vân tay cạnh bên,"Cảm biến gia tốc, Cảm biến tiệm cận, Cảm biến ánh sáng, La bàn, Con quay hồi chuyển","Bảo mật vân tay, Nhận diện khuôn mặt",802.11a/b/g/n/ac,5.0,2/2022,Không có,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiaomi Redmi Note 13 Pro 5G,8190000,8190000,0%,Smartphone,Xiaomi,https://cellphones.com.vn/xiaomi-redmi-note-13-pro-5g-82085.html,Moi,0,2025-12-27 01:39:11,6.67 inches,AMOLED,"Chính 200 MP & Phụ 8 MP, 2 MP",16 MP,MediaTek Helio G99-Ultra 8 nhân,,8 GB,256 GB,5100 mAh,2 SIM (Nano-SIM),Android 13,1080 x 2400 pixels (FullHD+),"Tần số quét 120Hz
1300 nits
Kính cường lực Corning Gorilla Glass 5",2.2 GHz,,120Hz,,"FullHD 1080p@60/30fps
HD 720p@30fps","Toàn cảnh (Panorama)
Chống rung quang học (OIS)
HDR
Phơi sáng
Chụp ảnh chuyển động
Chụp đêm
Quay video Full HD
Quay video HD
Làm đẹp A.I
Xóa phông
Chụp hẹn giờ",1080p@30/60fps,Mali-G57 MC2,Có,Có,4G,"GPS (L1), GLONASS (G1), BDS (B1I+B1c), GALILEO (E1), QZSS (L1)","MicroSD, hỗ trợ tối đa 1 TB",Sạc nhanh 67 W,USB Type-C,161.1 x 74.95 x 7.98 mm,188 g,Nhựa,Nhựa,,"DCI-P3, Ghi âm mặc định, Ghi âm cuộc gọi, cảm biến hồng ngoại","Loa âm thanh nổi
Âm thanh Dolby Atmos
Loa kép",Cảm biến vân tay trong màn hình,"Cảm biến gia tốc, Cảm biến tiệm cận, Cảm biến ánh sáng, La bàn, Cảm biến áp kế, Cảm biến trọng lực","Bảo mật vân tay, Nhận diện khuôn mặt, Kháng nước, kháng bụi","Wi-Fi hotspot
Wi-Fi 802.11 a/b/g/n/ac
Dual-band (2.4 GHz/5 GHz)",v5.2,01/2024,IP54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung Galaxy A06 4GB 128GB,3090000,3090000,0%,Smartphone,Samsung,https://cellphones.com.vn/dien-thoai-samsung-galaxy-a06.html,Moi,14,2025-12-27 01:39:39,6.7 inches,PLS LCD,"50.0 MP, f/1.8
2.0 MP, f/2.4","8.0 MP, f/2.0",MediaTek Helio G85,,4 GB,128 GB,5000 mAh,2 SIM (Nano-SIM),Android,720 x 1600 pixel,16 triệu màu,"8 nhân 2GHz, 1.8GHz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung Galaxy A16 LTE 4GB 128GB,3900000,3900000,0%,Smartphone,Samsung,https://cellphones.com.vn/dien-thoai-samsung-galaxy-a16-lte.html,Moi,2,2025-12-27 01:39:50,6.7 inches,Super AMOLED,"Camera góc rộng: 50MP
Camera góc siêu rộng: 5MP
Camera Macro: 2MP
Khẩu độ (Đa khẩu độ): F1.8 , F2.2 , F2.4",13MP,MediaTek Helio G99,Có,4 GB,128 GB,"5,000mAh",2 Nano-SIM,Android 15,1080 x 2340 pixels (FullHD+),90Hz,"2.2GHz,2.0GHz Octa-Core",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung Galaxy S25 Ultra 512GB,29990000,29990000,0%,Smartphone,Samsung,https://cellphones.com.vn/dien-thoai-samsung-galaxy-s25-ultra-512gb.html,Moi,14,2025-12-27 01:40:01,6.9 inches,Dynamic AMOLED 2X,"Camera siêu rộng 50MP
Camera góc rộng 200 MP
Camera Tele (5x) 50MP
Camera Tele (3x) 10MP""",12 MP,Snapdragon 8 Elite dành cho Galaxy (3nm),Có,12 GB,512 GB,5000 mAh,2 Nano-SIM + eSIM,Android 15,3120 x 1440 pixels (Quad HD+),"120Hz
2600 nits
Corning® Gorilla® Armor 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
realme C35 4GB 128GB,4990000,4990000,0%,Smartphone,Realme,https://cellphones.com.vn/realme-c35-128gb.html,Moi,0,2025-12-27 01:40:15,6.6 inches,IPS LCD,"Chính 50 MP & Phụ 2 MP, 0.3 MP",8MP,Unisoc T616 8 nhân,Không,4 GB,128 GB,5000mAh,2 SIM (Nano-SIM),Android 11,1080 x 2408 pixels,"Tần số quét 60 Hz, Kính cường lực Panda",Octa-Core 2.0 GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Điện thoại Nubia Z70 Ultra 5G 12GB 256GB,16990000,16990000,0%,Smartphone,Khac,https://cellphones.com.vn/dien-thoai-zte-z70-ultra-12gb-256gb.html,Moi,2,2025-12-27 01:40:19,6.85 inches,AMOLED,50MP+64MP+50MP,16MP,Snapdragon 8 Elite (3 nm),Có,12 GB,256 GB,6150 mAh,2 Nano-SIM,Android 15,,"Độ phân giải màn hình: 2688 x 1216 pixels
Tần số 144Hz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iPhone 13 Pro Max 512GB I Chính hãng VN/A,25990000,25990000,0%,Smartphone,Apple,https://cellphones.com.vn/iphone-13-pro-max-512gb.html,Moi,3,2025-12-27 01:40:37,6.7 inches,Super Retina XDR OLED,"Camera góc rộng: 12MP, ƒ/1.5
Camera góc siêu rộng: 12MP, ƒ/1.8
Camera tele : 12MP, /2.8","12MP, ƒ/2.2",Apple A15 Bionic 6 nhân,Có,6 GB,512 GB,"4,352mAh",2 SIM (nano‑SIM và eSIM),iOS15,2778 x 1284 pixel,"Tần số quét 120 Hz, 1200 nits, Super Retina XDR với ProMotion 6.1‑inch, OLED, 458 pp, HDR display, True Tone, Wide color (P3), Haptic Touch",3.22 GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiaomi 15T 5G 12GB 512GB,13990000,13990000,0%,Smartphone,Xiaomi,https://cellphones.com.vn/dien-thoai-xiaomi-15t-5g.html,Moi,6,2025-12-27 01:40:46,6.83 inches,AMOLED,"Chính: 50MP (23mm, f/1.7, OIS, Light Fusion 800)
Tele: 50MP (46mm, f/1.9)
Góc siêu rộng: 12MP (15mm, f/2.2, 120° FOV)","32MP, f/2.2, tiêu cự 21mm",MediaTek Dimensity 8400-Ultra,,12 GB,512 GB,5500mAh,Nano-SIM,"Xiaomi HyperOS 2, tích hợp Xiaomi HyperAI & Google Gemini",,"Độ sáng tối đa 3200 nits (25% vùng hiển thị)
68 tỷ màu
DCI-P3
Chứng nhận TÜV Rheinland (Low Blue Light, Flicker Free, Circadian Friendly)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Itel P55 8GB 128GB NFC,2690000,2690000,0%,Smartphone,Khac,https://cellphones.com.vn/dien-thoai-itel-p55.html,Moi,13,2025-12-27 01:40:51,6.6 inches,IPS LCD,"Camera góc rộng: 50 MP
Ống kính phụ: 0,08 MP",8 MP,Unisoc T606 (12 nm),Có,8 GB,128 GB,5000 mAh,2 Nano-SIM,Android 13,720 x 1612 (HD+),"Tần số quét 90Hz
Tỷ lệ 20:9 (mật độ ~ 267 ppi)",2x1.6 GHz Cortex-A75 & 6x1.6 GHz Cortex-A55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung Galaxy Z Fold 6 12GB 256GB,29990000,29990000,0%,Smartphone,Samsung,https://cellphones.com.vn/samsung-galaxy-z-fold-6.html,Moi,22,2025-12-27 01:41:00,7.6 inches,Dynamic AMOLED 2X,"Camera góc rộng: 50.0 MP, f/1.8, Thu phóng quang học 2x
Camera chụp góc siêu rộng: 12.0 MP, f/2.2
Camera ống kính tele: 10.0 MP, f/2.4, Thu phóng Quang học 3x","Camera bên ngoài:10 MP, f/2.2
Camera bên trong: 4 MP, F1.8",Snapdragon 8 Gen 3 for Galaxy Tăng lên 42% AI,Có,12 GB,256 GB,4400 mAh,SIM 1 + SIM 2 / SIM 1 + eSIM / 2 eSIM,Android,2160 x 1856 (QXGA+),"Màn hình chính: 7.6"", Dynamic AMOLED 2X, 120Hz, độ sâu màu sắc 16M, 2600nits
Màn hình phụ: 6.3"", 968 x 2376 (HD+), Dynamic AMOLED 2X
Kính cường lực Corning® Gorilla® Glass Victus® 2","8 nhân 3.39 GHz, 3.1GHz, 2.9GHz, 2.2GHz",Hỗ trợ S Pen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
